id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id0689531,2,30-06-16 19:30,2,-73.86385345,40.76990891,-73.99447632,40.72050095,N
id0000936,2,30-06-16 19:30,1,-73.99500275,40.75011063,-73.9927063,40.7677002,N
id0158436,2,30-06-16 19:30,5,-73.99082184,40.73814392,-73.95155334,40.77358627,N
id0834903,1,30-06-16 19:30,1,-73.9728241,40.76458359,-73.99069977,40.76096344,N
id2748210,2,30-06-16 19:30,1,-73.98039246,40.73418045,-73.99159241,40.75445938,N
id0952925,2,30-06-16 19:30,5,-73.99698639,40.71916962,-73.99015045,40.75654984,N
id3577332,1,30-06-16 19:29,1,-73.95245361,40.78984833,-73.945755,40.8081398,N
id0295074,1,30-06-16 19:29,2,-73.98303986,40.73881531,-73.96102142,40.76106262,N
id3639000,1,30-06-16 19:29,1,-74.00296783,40.74961472,-73.9883194,40.72330475,N
id2957380,2,30-06-16 19:29,1,-73.9899292,40.70259857,-73.99623871,40.69092941,N
id3884631,1,30-06-16 19:29,2,-73.98078918,40.76409149,-73.99137878,40.75009155,N
id1561572,2,30-06-16 19:28,5,-73.95822906,40.76442337,-73.96054077,40.77233124,N
id2407509,2,30-06-16 19:28,1,-73.96785736,40.7594986,-73.97968292,40.7620697,N
id0800897,1,30-06-16 19:28,1,-74.00087738,40.72324753,-73.99213409,40.69726944,N
id3646869,2,30-06-16 19:28,2,-73.97071838,40.75834656,-73.94712067,40.77967834,N
id2778010,1,30-06-16 19:27,1,-73.97669983,40.76390076,-73.96988678,40.76087189,N
id3461566,2,30-06-16 19:27,2,-74.00803375,40.7394104,-73.934021,40.75542068,N
id3532805,2,30-06-16 19:26,1,-73.97331238,40.75209045,-73.96961975,40.75807571,N
id2484261,2,30-06-16 19:26,1,-73.7881546,40.64184952,-73.8452301,40.72448349,N
id1518466,1,30-06-16 19:25,1,-73.98558807,40.74429703,-73.98751831,40.75613022,N
id1835582,2,30-06-16 19:25,1,-73.93785095,40.84809113,-73.93765259,40.84019089,N
id0842772,1,30-06-16 19:25,2,-73.95903015,40.77196503,-73.96964264,40.75203323,N
id2651776,1,30-06-16 19:24,1,-73.98283386,40.77090454,-73.91699219,40.87163544,N
id2270945,1,30-06-16 19:24,1,-73.97535706,40.75196838,-73.99269867,40.76668167,N
id3818056,2,30-06-16 19:24,1,-73.9601593,40.76190948,-73.96247101,40.76945877,N
id1914470,2,30-06-16 19:23,2,-73.99434662,40.74581909,-74.00496674,40.7325592,N
id3258751,2,30-06-16 19:22,2,-73.96166229,40.77983093,-73.99710846,40.73666,N
id3084913,1,30-06-16 19:22,1,-73.99411011,40.75101852,-73.97154236,40.76013565,N
id2079533,2,30-06-16 19:22,1,-74.00682831,40.74880219,-73.991745,40.72227859,N
id2624919,2,30-06-16 19:22,1,-73.86312103,40.76894379,-73.98628235,40.69266891,N
id1561325,1,30-06-16 19:22,1,-73.97682953,40.75145721,-73.99238586,40.72880936,N
id3846734,1,30-06-16 19:21,1,-73.9525528,40.69546127,-73.89820862,40.70173264,N
id0661232,2,30-06-16 19:21,2,-73.95307159,40.77582169,-73.95330811,40.77898026,N
id0630092,2,30-06-16 19:21,1,-73.98033905,40.76483154,-74.00119019,40.73630142,N
id3160927,1,30-06-16 19:21,2,-73.98687744,40.7400589,-73.97808838,40.75102615,N
id2362405,2,30-06-16 19:21,1,-73.86315918,40.76958847,-73.95953369,40.71308899,N
id2307486,1,30-06-16 19:20,1,-73.98822021,40.74892807,-73.97850037,40.75221634,N
id1906658,2,30-06-16 19:20,1,-73.9809494,40.75297928,-73.98925018,40.73054886,N
id0838414,2,30-06-16 19:18,1,-73.9888382,40.73083115,-73.98200989,40.74634933,N
id0214521,1,30-06-16 19:18,1,-73.9967804,40.73732758,-73.97827911,40.78303528,N
id3156074,1,30-06-16 19:17,2,-73.97528839,40.75720596,-73.96546173,40.76262283,N
id1754727,1,30-06-16 19:16,1,-73.98419952,40.76712799,-73.95763397,40.76955032,N
id0938243,1,30-06-16 19:16,1,-73.95545959,40.76856995,-73.96920013,40.75434494,N
id1623941,2,30-06-16 19:16,1,-73.97563171,40.75131989,-73.95172119,40.77373123,N
id2509363,2,30-06-16 19:15,1,-73.98681641,40.76105118,-73.97841644,40.78255844,N
id2591963,1,30-06-16 19:15,1,-74.00653076,40.71431351,-74.00121307,40.68614197,N
id0870211,1,30-06-16 19:15,1,-73.97109222,40.75091171,-73.97866058,40.74111176,N
id3697400,1,30-06-16 19:14,3,-73.98155212,40.74990082,-74.00331116,40.74916458,N
id0737912,2,30-06-16 19:13,6,-74.00737762,40.72683716,-73.97353363,40.75269318,N
id1812296,2,30-06-16 19:13,5,-73.97702789,40.75043106,-73.97987366,40.76047897,N
id0615095,2,30-06-16 19:13,1,-73.97000122,40.79458618,-73.9771347,40.78680038,N
id0487848,1,30-06-16 19:13,1,-73.99960327,40.74375153,-74.00563049,40.73855209,N
id2972909,2,30-06-16 19:12,1,-73.99141693,40.74982834,-73.98435974,40.7645607,N
id0604234,1,30-06-16 19:12,4,-73.97168732,40.75624466,-73.99791718,40.7450676,N
id3119110,2,30-06-16 19:12,1,-73.99279785,40.71244812,-73.99230957,40.74940109,N
id1890509,1,30-06-16 19:12,1,-73.88572693,40.77309036,-73.9548111,40.77308655,N
id2122677,1,30-06-16 19:11,1,-73.98029327,40.77552795,-73.97948456,40.78164291,N
id1694689,1,30-06-16 19:11,1,-73.98091888,40.77067947,-73.98404694,40.76156235,N
id3768104,2,30-06-16 19:11,6,-73.96494293,40.754879,-73.96263123,40.75886154,N
id0472197,2,30-06-16 19:11,1,-73.97845459,40.77288818,-74.00060272,40.72894669,N
id2448955,2,30-06-16 19:11,2,-73.98536682,40.74158096,-73.99245453,40.74266434,N
id0387189,2,30-06-16 19:10,5,-73.99095917,40.74491882,-73.95957184,40.76752853,N
id1438907,2,30-06-16 19:10,1,-74.00189972,40.7410202,-73.99294281,40.73551178,N
id2938974,2,30-06-16 19:10,1,-73.9436264,40.78886032,-73.94068909,40.79307175,N
id1607954,2,30-06-16 19:10,3,-73.99142456,40.7389183,-74.00679016,40.75132751,N
id2950903,2,30-06-16 19:10,5,-73.99185181,40.7388916,-74.00553894,40.74015045,N
id2879406,2,30-06-16 19:10,4,-74.00804138,40.72193146,-73.97618866,40.65355301,N
id1381196,1,30-06-16 19:09,1,-74.01591492,40.71115494,-73.9872818,40.70359421,N
id2389583,1,30-06-16 19:08,2,-73.96707153,40.7610817,-73.95608521,40.7761116,N
id3807855,1,30-06-16 19:08,2,-73.98871613,40.748703,-74.00243378,40.72505188,N
id1289746,1,30-06-16 19:06,1,-73.96398163,40.75687027,-73.95532227,40.76893234,N
id2046539,2,30-06-16 19:06,5,-73.97789764,40.75127029,-73.97573853,40.74491119,N
id1333173,2,30-06-16 19:06,6,-73.97704315,40.78427887,-73.96193695,40.77944565,N
id3032150,2,30-06-16 19:05,1,-73.98419952,40.76300812,-73.97120667,40.78524017,N
id0261139,2,30-06-16 19:05,1,-73.77912903,40.6475296,-73.95201874,40.81217957,N
id2919411,2,30-06-16 19:05,1,-73.98685455,40.75090027,-73.98851776,40.7558136,N
id1359087,2,30-06-16 19:05,5,-73.98042297,40.74522018,-73.96012878,40.76641846,N
id0909049,1,30-06-16 19:05,1,-74.00791168,40.71173859,-73.98875427,40.71339035,N
id0928469,1,30-06-16 19:05,1,-73.95366669,40.78489304,-73.95671082,40.77647018,N
id3515944,2,30-06-16 19:04,1,-74.00880432,40.72131729,-73.98753357,40.73331451,N
id3068047,2,30-06-16 19:04,1,-73.95511627,40.78847885,-73.97518921,40.77743149,N
id1394254,2,30-06-16 19:03,1,-74.00521851,40.73714066,-74.00801849,40.75118637,N
id1915229,2,30-06-16 19:03,1,-73.96835327,40.76203156,-74.01207733,40.71892929,N
id2757161,1,30-06-16 19:03,1,-74.00352478,40.75630569,-73.98876953,40.74524689,N
id1826240,2,30-06-16 19:03,1,-73.86413574,40.77005386,-73.98923492,40.76283264,N
id3903883,2,30-06-16 19:03,1,-73.98513794,40.73590088,-73.92275238,40.75431824,N
id3940690,1,30-06-16 19:03,1,-73.86340332,40.76993179,-73.87533569,40.74621582,N
id0392375,2,30-06-16 19:02,1,-73.99433899,40.75600815,-74.00393677,40.75077057,N
id3092992,1,30-06-16 19:01,1,-73.99569702,40.74419403,-73.99112701,40.76557159,N
id2745340,2,30-06-16 19:01,1,-73.98970032,40.73347092,-73.98136139,40.77027893,N
id1849911,2,30-06-16 19:01,1,-74.01296234,40.70547104,-74.01361084,40.71358109,N
id1542521,1,30-06-16 19:00,1,-73.97933197,40.78445816,-73.97237396,40.79483414,N
id2639344,2,30-06-16 19:00,4,-73.96131134,40.7802887,-73.97441101,40.76237106,N
id2268837,2,30-06-16 19:00,5,-73.99243164,40.73788834,-73.98941803,40.74356842,N
id0994219,1,30-06-16 18:59,1,-73.97512054,40.75487518,-73.99013519,40.75605774,N
id3385162,2,30-06-16 18:59,1,-73.966362,40.76179123,-73.95237732,40.77561188,N
id3683750,1,30-06-16 18:59,1,-73.97042084,40.76495361,-73.95171356,40.7662468,N
id0655855,1,30-06-16 18:59,1,-73.97936249,40.78676224,-73.9870224,40.76578903,N
id0543009,2,30-06-16 18:59,6,-73.9845047,40.78316879,-73.98854828,40.77830887,N
id2403501,1,30-06-16 18:58,1,-73.98977661,40.77541733,-73.97673798,40.78546524,N
id0880328,1,30-06-16 18:57,1,-73.96843719,40.77038193,-73.95479584,40.78332138,N
id2570929,2,30-06-16 18:57,1,-73.99247742,40.74925995,-73.99066162,40.75586319,N
id2490269,2,30-06-16 18:57,1,-74.00415802,40.75329971,-74.00824738,40.74565887,N
id1733140,2,30-06-16 18:57,1,-73.99352264,40.74988174,-73.98741913,40.76832962,N
id0325250,1,30-06-16 18:56,1,-73.98610687,40.74584579,-74.00431061,40.74289322,N
id0177239,2,30-06-16 18:56,1,-73.98491669,40.7480011,-73.95851898,40.76649094,N
id2494877,2,30-06-16 18:56,1,-73.96886444,40.76439285,-73.97926331,40.75952148,N
id0222345,1,30-06-16 18:56,1,-73.97896576,40.73675156,-73.78894806,40.64733124,N
id3514170,1,30-06-16 18:55,1,-73.97368622,40.79191589,-73.96809387,40.79270172,N
id1119636,1,30-06-16 18:55,1,-73.98513794,40.7739296,-73.97792053,40.78639221,N
id2080903,2,30-06-16 18:55,1,-73.95644379,40.77556992,-73.97783661,40.77376938,N
id2894760,1,30-06-16 18:55,1,-73.95961761,40.77940369,-73.94790649,40.77894211,N
id2919294,2,30-06-16 18:54,1,-73.97923279,40.7592392,-73.97614288,40.74148941,N
id2724212,2,30-06-16 18:54,1,-73.97576141,40.78905106,-73.98462677,40.75263977,N
id2552647,2,30-06-16 18:54,1,-73.99072266,40.72832108,-73.98005676,40.7444191,N
id0990768,1,30-06-16 18:54,1,-73.96858215,40.75072861,-73.9701004,40.76829147,N
id2740544,1,30-06-16 18:54,1,-73.96056366,40.77001953,-73.9597168,40.77347946,N
id1913325,2,30-06-16 18:54,1,-73.7792511,40.64762878,-73.62268066,40.6525383,N
id0155096,2,30-06-16 18:54,5,-73.96039581,40.76188278,-73.97562408,40.74533463,N
id3970947,2,30-06-16 18:53,1,-73.96282196,40.76285172,-73.81262207,40.69522858,N
id3854716,2,30-06-16 18:53,1,-73.98771667,40.71990967,-74.00601959,40.70814133,N
id1074645,2,30-06-16 18:53,1,-73.99671936,40.75268173,-73.98883057,40.73719025,N
id1484953,2,30-06-16 18:53,4,-73.98123932,40.75302124,-74.0065918,40.74391937,N
id3999280,2,30-06-16 18:52,1,-73.9861908,40.74050522,-73.9944458,40.73465347,N
id2764639,1,30-06-16 18:52,1,-74,40.74317169,-73.99369049,40.75177002,N
id1965964,2,30-06-16 18:52,1,-74.00592041,40.7351799,-73.99111938,40.7313385,N
id0256752,1,30-06-16 18:52,1,-73.99015045,40.7193222,-73.99742889,40.72557831,N
id3436132,1,30-06-16 18:52,1,-73.9648056,40.75537109,-73.95665741,40.76272202,N
id1502458,1,30-06-16 18:52,1,-73.96794891,40.76276016,-73.981987,40.77231979,N
id1765138,1,30-06-16 18:52,1,-73.98036957,40.71637726,-73.98500061,40.73133469,N
id1489512,1,30-06-16 18:52,2,-74.00641632,40.70689011,-73.983078,40.75800705,N
id0197248,1,30-06-16 18:52,1,-73.78977966,40.64649582,-73.99854279,40.62543869,N
id0883942,1,30-06-16 18:52,1,-73.98674011,40.77654266,-73.9704361,40.78490448,N
id1783324,2,30-06-16 18:51,5,-73.99429321,40.76128769,-73.98734283,40.76854706,N
id2289004,1,30-06-16 18:51,1,-73.97232819,40.74967575,-73.97441864,40.73657608,N
id1160667,2,30-06-16 18:51,6,-73.99310303,40.74766922,-73.99260712,40.74370956,N
id0520317,2,30-06-16 18:51,5,-73.95323181,40.78276825,-73.98267365,40.77220154,N
id3669763,2,30-06-16 18:51,6,-73.99210358,40.75398636,-73.98194885,40.76833725,N
id1570979,1,30-06-16 18:51,1,-73.9747467,40.79058075,-73.99202728,40.75911713,N
id0109740,1,30-06-16 18:51,1,-73.9653244,40.75906372,-73.95632172,40.7713356,N
id3859482,1,30-06-16 18:50,2,-73.97392273,40.76256561,-74.00286102,40.74450302,N
id2431987,2,30-06-16 18:50,2,-73.98200226,40.76549149,-73.9885788,40.76395035,N
id1390855,2,30-06-16 18:50,2,-74.00605011,40.75104904,-73.99172974,40.70127869,N
id0567775,2,30-06-16 18:50,1,-73.97637939,40.75930023,-73.86518097,40.77053833,N
id0467340,2,30-06-16 18:49,1,-73.96616364,40.79473114,-73.94705963,40.77175903,N
id0784961,2,30-06-16 18:49,2,-73.97185516,40.78216553,-73.97512054,40.78990936,N
id2018773,2,30-06-16 18:49,1,-73.99176025,40.73851013,-73.98892975,40.74889755,N
id0273840,1,30-06-16 18:49,1,-74.00023651,40.72703552,-74.00460815,40.74921417,N
id2652920,2,30-06-16 18:48,1,-73.98513794,40.74161911,-74.00140381,40.72792816,N
id2341650,1,30-06-16 18:48,1,-73.98997498,40.75611877,-73.96434021,40.76478195,N
id1793619,1,30-06-16 18:47,2,-73.96598053,40.76244354,-73.98161316,40.76329422,N
id3907996,2,30-06-16 18:47,1,-74.00617981,40.74134827,-74.01438141,40.71789932,N
id3261059,2,30-06-16 18:47,2,-73.88568878,40.77310181,-73.86763,40.76856995,N
id3265512,2,30-06-16 18:47,1,-73.86360931,40.77069092,-73.9730835,40.78345871,N
id2152367,2,30-06-16 18:46,1,-73.78279114,40.64458084,-73.85504913,40.72864151,N
id2953483,2,30-06-16 18:46,1,-73.97216797,40.75668716,-73.98280334,40.75633621,N
id0563137,1,30-06-16 18:46,1,-73.98456573,40.76963806,-73.9914093,40.74988937,N
id2280510,1,30-06-16 18:46,3,-73.98121643,40.76901245,-73.98461914,40.76202774,N
id3766448,2,30-06-16 18:46,1,-73.99904633,40.74425507,-73.99292755,40.75276566,N
id3829815,1,30-06-16 18:46,2,-73.95118713,40.7783165,-73.98795319,40.7792511,N
id0547686,1,30-06-16 18:45,1,-74.00196075,40.75065994,-73.99105835,40.75561142,N
id3396380,2,30-06-16 18:45,1,-73.98449707,40.73707962,-73.98860168,40.73138809,N
id3475138,1,30-06-16 18:45,1,-73.99295044,40.75178909,-73.98595428,40.75868988,N
id0686296,2,30-06-16 18:45,1,-73.96784973,40.75605011,-73.98287201,40.7313385,N
id3570916,2,30-06-16 18:45,1,-73.95426941,40.78387833,-73.95235443,40.76607895,N
id0661862,1,30-06-16 18:44,1,-74.00140381,40.75715256,-74.00480652,40.75185394,N
id1413707,2,30-06-16 18:43,1,-73.99624634,40.7322731,-73.9723053,40.75596237,N
id0724453,1,30-06-16 18:43,1,-73.86331177,40.76978683,-74.00498962,40.74544144,N
id0824315,2,30-06-16 18:42,2,-73.99169922,40.74253845,-74.00485229,40.72344971,N
id0290205,1,30-06-16 18:42,1,-73.99472046,40.75042725,-73.99989319,40.74572754,N
id3270439,1,30-06-16 18:42,1,-73.96951294,40.7635231,-73.96670532,40.77026749,N
id2795469,2,30-06-16 18:42,2,-73.97111511,40.74829102,-73.99190521,40.74866867,N
id2325582,1,30-06-16 18:41,1,-74.00876617,40.72053146,-74.00695038,40.73007584,N
id0730137,1,30-06-16 18:41,1,-73.98705292,40.73934174,-73.99317932,40.73310852,N
id2616610,1,30-06-16 18:41,1,-74.00144958,40.74110413,-73.97760773,40.78424072,N
id0290315,1,30-06-16 18:40,1,-73.97666931,40.76487732,-73.97455597,40.77821732,N
id3469339,2,30-06-16 18:40,1,-73.86264801,40.76884842,-74.0027771,40.76057816,N
id2473527,1,30-06-16 18:40,1,-73.97640228,40.78803635,-73.96398163,40.76756287,N
id0931667,2,30-06-16 18:40,1,-73.99105835,40.75019836,-73.95420074,40.77021027,N
id2954500,2,30-06-16 18:40,5,-73.99308014,40.75930405,-73.96773529,40.79276276,N
id3728841,2,30-06-16 18:39,1,-73.97929382,40.72767258,-73.9848938,40.76383209,N
id1065212,2,30-06-16 18:39,1,-73.98558807,40.7413063,-73.96643066,40.76734543,N
id2841421,1,30-06-16 18:38,1,-73.95513916,40.68953323,-73.95921326,40.69422531,N
id1687350,2,30-06-16 18:38,1,-73.96388245,40.76771927,-73.95517731,40.76924896,N
id3268235,2,30-06-16 18:38,1,-73.7822113,40.64465714,-73.99524689,40.67769623,N
id1338245,1,30-06-16 18:38,1,-73.80448151,40.68034363,-73.9798584,40.71397781,N
id3355531,2,30-06-16 18:37,4,-74.00392914,40.70767975,-73.98609924,40.75603867,N
id0657696,2,30-06-16 18:37,1,-74.00621796,40.74448013,-73.98744202,40.73308945,N
id1191355,1,30-06-16 18:37,1,-73.95893097,40.78066635,-73.96641541,40.76620483,N
id3064452,2,30-06-16 18:37,5,-74.0054245,40.71762085,-74.01398468,40.71537781,N
id1143678,2,30-06-16 18:36,4,-73.9665451,40.75264359,-73.96468353,40.76977158,N
id0769900,1,30-06-16 18:36,1,-73.99533081,40.73923492,-73.99196625,40.74876022,N
id3510001,2,30-06-16 18:35,1,-73.99376678,40.75873947,-74.00276947,40.76055145,N
id3858054,2,30-06-16 18:35,1,-73.95253754,40.81097031,-73.95588684,40.77362061,N
id0559171,1,30-06-16 18:35,1,-74.01014709,40.71125031,-73.99221039,40.74884415,N
id2238218,1,30-06-16 18:35,1,-73.98256683,40.77211761,-73.99201202,40.76926041,N
id1485690,1,30-06-16 18:35,1,-73.99106598,40.73308563,-73.78504944,40.64316559,N
id0491846,1,30-06-16 18:35,1,-73.95443726,40.78970337,-73.94709778,40.77181625,N
id2000581,1,30-06-16 18:35,1,-73.99611664,40.72406387,-73.96516418,40.76364517,N
id2208713,2,30-06-16 18:34,5,-73.99369812,40.74671936,-74.0064621,40.71406174,N
id0437598,1,30-06-16 18:34,1,-73.96011353,40.8196907,-73.96922302,40.7962532,N
id2282272,1,30-06-16 18:34,1,-73.9720993,40.75975037,-73.96690369,40.76127243,N
id3731310,1,30-06-16 18:34,1,-73.98443604,40.74278259,-73.94488525,40.80242538,N
id2159709,2,30-06-16 18:33,5,-73.98230743,40.73681641,-73.86478424,40.77029037,N
id0314528,2,30-06-16 18:33,1,-73.99118042,40.72774887,-73.98252869,40.76530838,N
id2497366,2,30-06-16 18:33,1,-73.9550705,40.77322769,-73.96391296,40.76525879,N
id0433105,2,30-06-16 18:33,1,-74.00272369,40.74962616,-73.96142578,40.76167297,N
id3732877,2,30-06-16 18:33,1,-73.98415375,40.75737762,-73.9862442,40.76737976,N
id1637780,2,30-06-16 18:32,1,-73.96206665,40.76743698,-73.96591187,40.77400589,N
id2596201,2,30-06-16 18:32,1,-73.95797729,40.71097565,-73.95651245,40.71616745,N
id0814565,2,30-06-16 18:31,1,-73.7926712,40.64403152,-73.95671082,40.73358917,N
id2590941,2,30-06-16 18:31,1,-73.96418762,40.80312347,-73.98258209,40.77232361,N
id0177956,1,30-06-16 18:31,1,-73.95891571,40.76801682,-73.98209381,40.75157547,N
id3139933,2,30-06-16 18:30,3,-73.98258972,40.73981094,-73.97154999,40.75659943,N
id2727651,1,30-06-16 18:30,1,-74.00907135,40.74761581,-74.00706482,40.73979568,N
id2383574,1,30-06-16 18:30,1,-73.9959259,40.73860931,-74.01514435,40.70991135,N
id1309136,1,30-06-16 18:30,1,-73.99261475,40.73758316,-74.00098419,40.73618698,N
id1609415,2,30-06-16 18:29,3,-73.98638916,40.72222519,-73.9883194,40.71635056,N
id1147587,2,30-06-16 18:29,1,-73.9852066,40.72771072,-73.99038696,40.75091934,N
id3629266,1,30-06-16 18:28,1,-73.98350525,40.74948502,-74.00032043,40.72900009,N
id2062514,2,30-06-16 18:28,2,-73.98206329,40.76307678,-73.98339844,40.7605629,N
id2641007,2,30-06-16 18:28,1,-73.99555969,40.7171669,-73.87255859,40.77445984,N
id0000423,2,30-06-16 18:28,1,-74.00074005,40.72731781,-73.99780273,40.72149277,N
id1019677,2,30-06-16 18:28,4,-73.78990173,40.6435585,-73.95661163,40.71798325,N
id2670282,1,30-06-16 18:27,1,-73.98771667,40.73632813,-73.98066711,40.7424202,N
id3516225,1,30-06-16 18:26,1,-73.9799881,40.78414154,-73.98175812,40.77925491,N
id1034156,2,30-06-16 18:25,2,-73.97364807,40.76290894,-73.97264099,40.75838089,N
id0450620,1,30-06-16 18:25,1,-73.99411774,40.75101471,-73.99095154,40.75582123,N
id0212544,2,30-06-16 18:25,1,-73.9694519,40.76080322,-73.92490387,40.80625534,N
id1358519,2,30-06-16 18:25,1,-73.97206116,40.75965881,-73.9719162,40.78216171,N
id1725032,2,30-06-16 18:25,1,-73.97567749,40.76507187,-73.99243164,40.73122025,N
id1504553,2,30-06-16 18:24,1,-73.97877502,40.75632095,-73.98284149,40.74559021,N
id0524610,2,30-06-16 18:22,1,-73.95449066,40.77810287,-73.9526825,40.78344727,N
id3530995,2,30-06-16 18:22,1,-73.99585724,40.73315048,-73.96985626,40.75701141,N
id2945168,2,30-06-16 18:22,6,-73.97483063,40.75257111,-73.96359253,40.71847916,N
id0539085,2,30-06-16 18:22,1,-73.95326233,40.76762772,-74.01049805,40.72888565,N
id0352985,1,30-06-16 18:22,1,-73.9827652,40.76620483,-73.97183228,40.76024628,N
id2012285,2,30-06-16 18:22,1,-73.98265839,40.75710297,-73.99467468,40.75041962,N
id0398343,1,30-06-16 18:21,1,-73.98827362,40.7698288,-73.98252106,40.76779556,N
id1324419,1,30-06-16 18:21,1,-73.86301422,40.76979065,-74.00878906,40.70959091,N
id3111435,1,30-06-16 18:21,1,-73.98214722,40.73802948,-73.98187256,40.72451782,N
id3969649,2,30-06-16 18:21,1,-73.99571228,40.72515106,-73.98075867,40.74195862,N
id1120115,1,30-06-16 18:20,1,-73.96311188,40.77207947,-73.98976898,40.73020935,N
id2545257,1,30-06-16 18:20,1,-73.97298431,40.75874329,-73.95710754,40.78168869,Y
id0756714,1,30-06-16 18:20,1,-74.01584625,40.70418167,-74.32643127,40.52630997,N
id3476280,2,30-06-16 18:20,1,-73.98140717,40.76334,-73.96244812,40.75550842,N
id2808886,2,30-06-16 18:19,1,-73.9595108,40.77690887,-73.96131134,40.77412033,N
id2238013,2,30-06-16 18:19,1,-73.86363983,40.76984406,-73.93396759,40.84749603,N
id3244334,1,30-06-16 18:18,2,-73.98887634,40.76352692,-73.98542023,40.75947189,N
id1318085,1,30-06-16 18:18,1,-73.9591217,40.76361465,-73.95375824,40.77085876,N
id0323681,2,30-06-16 18:17,2,-73.97267914,40.78092957,-73.98487091,40.74805832,N
id2818657,1,30-06-16 18:17,2,-73.98551178,40.75277328,-73.97509003,40.75576019,N
id1340731,1,30-06-16 18:16,2,-73.98731232,40.74623108,-73.78201294,40.64434433,N
id2112981,2,30-06-16 18:16,6,-73.78900909,40.64144135,-73.96121979,40.6094017,N
id0343195,1,30-06-16 18:16,1,-73.95510864,40.76927567,-73.96215057,40.77929306,N
id3115045,2,30-06-16 18:16,2,-73.99404907,40.75124359,-73.97611237,40.74198151,N
id1050375,2,30-06-16 18:15,5,-73.95240021,40.76654053,-73.96457672,40.75576019,N
id2101713,2,30-06-16 18:15,2,-73.99924469,40.73416138,-73.98729706,40.74051666,N
id2564553,2,30-06-16 18:15,5,-73.87129974,40.77344131,-73.97792053,40.75434875,N
id3841457,2,30-06-16 18:15,1,-73.80039215,40.66695023,-73.87385559,40.67923355,N
id0253271,2,30-06-16 18:15,1,-73.97013855,40.76231384,-73.95913696,40.77919388,N
id0008235,2,30-06-16 18:14,1,-73.96347809,40.77746582,-73.97711182,40.77462387,N
id2320368,2,30-06-16 18:14,6,-73.96923828,40.76638794,-73.96890259,40.75432968,N
id2279041,2,30-06-16 18:13,4,-73.97225189,40.75925064,-73.95789337,40.77871323,N
id1600249,2,30-06-16 18:13,1,-73.96383667,40.77116013,-73.95440674,40.78694153,N
id2634347,2,30-06-16 18:13,1,-73.99897766,40.72512817,-73.95716858,40.76211548,N
id1625734,1,30-06-16 18:13,1,-73.97141266,40.78733444,-73.97062683,40.76553726,N
id3326109,1,30-06-16 18:12,1,-73.86640167,40.76988983,-73.86640167,40.76988983,N
id0737172,1,30-06-16 18:12,1,-73.98973083,40.73538208,-74.0052948,40.74026489,N
id3470231,2,30-06-16 18:10,1,-73.97018433,40.78420258,-73.98249054,40.76219559,N
id3236805,1,30-06-16 18:10,1,-74.00010681,40.73792267,-74.00761414,40.74336243,N
id3616839,2,30-06-16 18:10,3,-73.97525787,40.7611084,-73.86171722,40.76836014,N
id3381204,2,30-06-16 18:09,1,-74.00318909,40.7179718,-73.99211884,40.68967819,N
id2944033,2,30-06-16 18:09,3,-73.96382904,40.7740593,-73.96333313,40.75785065,N
id2304073,1,30-06-16 18:08,1,-73.95872498,40.71490097,-73.94190216,40.74586105,N
id3189930,2,30-06-16 18:07,5,-73.962677,40.76644135,-73.95742798,40.7771492,N
id0897400,1,30-06-16 18:07,1,-74.0083847,40.74614334,-74.009552,40.74028397,N
id0857373,2,30-06-16 18:07,1,-73.95882416,40.76824951,-73.95542145,40.77778625,N
id2769356,2,30-06-16 18:07,2,-73.97901154,40.76245117,-73.97377014,40.75448608,N
id2163688,1,30-06-16 18:07,1,-73.9876709,40.746418,-73.97673035,40.7360611,N
id2768701,1,30-06-16 18:07,1,-73.99121094,40.73903275,-73.95703125,40.76843262,N
id1132095,2,30-06-16 18:06,1,-73.9724884,40.7649765,-73.98107147,40.76776123,N
id0936484,1,30-06-16 18:06,1,-73.97881317,40.7477951,-73.98991394,40.74211121,Y
id3422015,1,30-06-16 18:06,1,-73.98653412,40.73206329,-74.00389099,40.7318306,N
id2034088,1,30-06-16 18:05,1,-73.86273956,40.76890182,-73.98870087,40.7453804,N
id3508195,1,30-06-16 18:04,1,-73.9697876,40.74895096,-73.9908905,40.75742722,N
id2432634,2,30-06-16 18:04,1,-73.97744751,40.77946091,-73.96884918,40.7544899,N
id0008033,1,30-06-16 18:03,1,-74.01602936,40.71101379,-73.99822998,40.68222809,N
id1018904,1,30-06-16 18:03,2,-73.86302948,40.76990509,-73.98058319,40.77823257,N
id0028617,1,30-06-16 18:03,1,-73.97717285,40.77936935,-73.98225403,40.76836395,N
id3378837,1,30-06-16 18:02,1,-73.96220398,40.77882767,-73.96012878,40.77270889,N
id0302389,1,30-06-16 18:02,1,-74.00847626,40.71422958,-73.78379059,40.64356613,N
id0686176,1,30-06-16 18:02,1,-73.95240021,40.77238464,-73.9420166,40.78700638,N
id1003924,1,30-06-16 18:01,4,-73.96206665,40.7792244,-73.99887848,40.72244644,N
id1989011,2,30-06-16 18:01,1,-73.98005676,40.73500824,-74.00582886,40.74530792,N
id1039863,1,30-06-16 18:01,1,-73.97801208,40.75222778,-73.96324158,40.72015762,N
